instance_id,selected_instance_id,model,agent,strategy,run_role,selection_reason,source_record,main_source_records,retry_source_records,patch_generated,apply_status,patch_path,patch_hash,total_tokens,prompt_tokens,completion_tokens,elapsed_seconds,model_elapsed_seconds,finish_reason,response_chars,reasoning_chars,parent_sha,commit_id,bug_category,source_files,modified_func_names,bug_reveal_tests
5314a6fe82f7905e1617de93f08de99df26678dd,pytorch_single_full_0159_serialize_5314a6fe82f7,gpt,swe,tool-call-known-location,main,main_selected_validated_first,swe_openai_gpt4o_toolcall_10000_remaining_from11_records.jsonl,swe_openai_gpt4o_toolcall_10000_remaining_from11_records.jsonl,swe_openai_gpt4o_toolcall_10000_first10_nopatch_retry2_run_records.jsonl|swe_openai_gpt4o_toolcall_10000_missing2_records.jsonl,True,swe_tool_call_applied,/home/quanlili/Desktop/lunwen/benchmark_pilot/single_func_180/instances/pytorch_single_full_0159_serialize_5314a6fe82f7/agent_runs/swe-openai-gpt4o-toolcall-10000-remaining-from11/patch.diff,a6974e4b4cefd354d3feaaf0a55bcb283b362a19402f9f2a6a62550b2ed7fcd4,1670,1601,69,5.532,2.345,stop,270,0,a72b4eb80604f5f7997c7695cc8a63ca3f3c8ff1,5314a6fe82f7905e1617de93f08de99df26678dd,API,torch/_export/serde/serialize.py,class:GraphModuleDeserializer,test/export/test_serialize.py::test_none_input
53acdb66f7ed31919cf69cf62e6ee0f13287be7e,pytorch_single_full_0127_wrappers_53acdb66f7ed,gpt,swe,tool-call-known-location,main,main_selected_validated_first,swe_openai_gpt4o_toolcall_10000_remaining_from11_records.jsonl,swe_openai_gpt4o_toolcall_10000_remaining_from11_records.jsonl,swe_openai_gpt4o_toolcall_10000_first10_nopatch_retry2_run_records.jsonl|swe_openai_gpt4o_toolcall_10000_missing2_records.jsonl,True,swe_tool_call_applied,/home/quanlili/Desktop/lunwen/benchmark_pilot/single_func_180/instances/pytorch_single_full_0127_wrappers_53acdb66f7ed/agent_runs/swe-openai-gpt4o-toolcall-10000-remaining-from11/patch.diff,436a07d9d701f4a7ede061906750b1285a8a1b08b72a63e19616d5f0ce580f40,1242,1196,46,7.479,2.468,stop,191,0,24f217ee641f0ee5b57aa550ca87c9dd02db42ed,53acdb66f7ed31919cf69cf62e6ee0f13287be7e,Type,torch/_prims_common/wrappers.py,class:elementwise_type_promotion_wrapper,test/inductor/test_cpu_repro.py::test_aten_normal_dtype
543d50db2bff4c1e19936bf652b6cbae9c0b8c7d,pytorch_single_full_0152__unlift_543d50db2bff,gpt,swe,tool-call-known-location,main,main_selected_validated_first,swe_openai_gpt4o_toolcall_10000_remaining_from11_records.jsonl,swe_openai_gpt4o_toolcall_10000_remaining_from11_records.jsonl,swe_openai_gpt4o_toolcall_10000_first10_nopatch_retry2_run_records.jsonl|swe_openai_gpt4o_toolcall_10000_missing2_records.jsonl,True,swe_tool_call_applied,/home/quanlili/Desktop/lunwen/benchmark_pilot/single_func_180/instances/pytorch_single_full_0152__unlift_543d50db2bff/agent_runs/swe-openai-gpt4o-toolcall-10000-remaining-from11/patch.diff,fd1b30429cf4c4ba4a1d03a00ebd7691afff8ad04b7a76514d13d494099e1eaa,1032,987,45,3.878,2.177,stop,171,0,7dd5f7b1256169595c3fc7afc2598437189a7507,543d50db2bff4c1e19936bf652b6cbae9c0b8c7d,Logic,torch/export/_unlift.py,def:eq_spec,test/export/test_export.py::test_export_with_dict_input_nested_in_args
5590a0692c8e5d6879da6c52b3a038a9a4b8cd67,pytorch_single_full_0085_printers_5590a0692c8e,gpt,swe,tool-call-known-location,main,main_selected_no_patch,swe_openai_gpt4o_toolcall_10000_remaining_from11_records.jsonl,swe_openai_gpt4o_toolcall_10000_remaining_from11_records.jsonl,swe_openai_gpt4o_toolcall_10000_first10_nopatch_retry2_run_records.jsonl|swe_openai_gpt4o_toolcall_10000_missing2_records.jsonl,False,swe_tool_call_failed,/home/quanlili/Desktop/lunwen/benchmark_pilot/single_func_180/instances/pytorch_single_full_0085_printers_5590a0692c8e/agent_runs/swe-openai-gpt4o-toolcall-10000-remaining-from11/patch.diff,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,2316,2250,66,5.294,2.588,stop,233,0,44ed0c9fbbed50dfe8a34a1685febaec021462e2,5590a0692c8e5d6879da6c52b3a038a9a4b8cd67,Type,torch/utils/_sympy/printers.py,class:CppPrinter,test/inductor/test_indexing.py::test_print_Min_Max
56893ca1f6761912e7d3147aecaf4394353e8950,pytorch_single_full_0124___init___56893ca1f676,gpt,swe,tool-call-known-location,main,main_selected_validated_first,swe_openai_gpt4o_toolcall_10000_remaining_from11_records.jsonl,swe_openai_gpt4o_toolcall_10000_remaining_from11_records.jsonl,swe_openai_gpt4o_toolcall_10000_first10_nopatch_retry2_run_records.jsonl|swe_openai_gpt4o_toolcall_10000_missing2_records.jsonl,True,swe_tool_call_applied,/home/quanlili/Desktop/lunwen/benchmark_pilot/single_func_180/instances/pytorch_single_full_0124___init___56893ca1f676/agent_runs/swe-openai-gpt4o-toolcall-10000-remaining-from11/patch.diff,16fe1b1bf5deab2159e9dabd2fb2e1ddf3f397c085b145617470ebc3e6317502,849,802,47,9.895,5.711,stop,179,0,af8c232b75ae21425a8d312881eb88291a4b47c2,56893ca1f6761912e7d3147aecaf4394353e8950,API,torch/_refs/__init__.py,def:clamp_max,test/export/test_export.py::test_where_decomp
58310a0043b96f4d94838305c4c7cc7880a4fe82,pytorch_single_full_0082_standalone_compile_58310a0043b9,gpt,swe,tool-call-known-location,main,main_selected_validated_first,swe_openai_gpt4o_toolcall_10000_remaining_from11_records.jsonl,swe_openai_gpt4o_toolcall_10000_remaining_from11_records.jsonl,swe_openai_gpt4o_toolcall_10000_first10_nopatch_retry2_run_records.jsonl|swe_openai_gpt4o_toolcall_10000_missing2_records.jsonl,True,swe_tool_call_applied,/home/quanlili/Desktop/lunwen/benchmark_pilot/single_func_180/instances/pytorch_single_full_0082_standalone_compile_58310a0043b9/agent_runs/swe-openai-gpt4o-toolcall-10000-remaining-from11/patch.diff,1c8fcd7e9fea3c0cc476ed5da63150ddcbd8ca6e8b9fd91a8fae7a8f80a865e2,1671,1623,48,5.361,2.032,stop,184,0,ac715e96b49de98bd9e50fa627628776ffb75bce,58310a0043b96f4d94838305c4c7cc7880a4fe82,Logic,torch/_inductor/standalone_compile.py,class:CompiledArtifact,test/inductor/test_codecache.py::test_basic
587aec2b4fb903c23c5c913303ccce44323c71a8,pytorch_single_full_0156_user_defined_587aec2b4fb9,gpt,swe,tool-call-known-location,main,main_selected_validated_first,swe_openai_gpt4o_toolcall_10000_remaining_from11_records.jsonl,swe_openai_gpt4o_toolcall_10000_remaining_from11_records.jsonl,swe_openai_gpt4o_toolcall_10000_first10_nopatch_retry2_run_records.jsonl|swe_openai_gpt4o_toolcall_10000_missing2_records.jsonl,True,swe_tool_call_applied,/home/quanlili/Desktop/lunwen/benchmark_pilot/single_func_180/instances/pytorch_single_full_0156_user_defined_587aec2b4fb9/agent_runs/swe-openai-gpt4o-toolcall-10000-remaining-from11/patch.diff,c21c525e5f316ab86b7a4eb3e4247edb9623468e09afc47d5ff339782d5d56d9,1811,1757,54,6.444,2.407,stop,258,0,7b1a2373e87f5a2a3582cb4e37e47a7c544edf7a,587aec2b4fb903c23c5c913303ccce44323c71a8,Logic,torch/_dynamo/variables/user_defined.py,class:UserDefinedObjectVariable,test/dynamo/test_modules.py::test_patch_module
58f9a3dd6391397e439c5f5075837e8f983735aa,pytorch_single_full_0113_api_58f9a3dd6391,gpt,swe,tool-call-known-location,main,main_selected_validated_first,swe_openai_gpt4o_toolcall_10000_remaining_from11_records.jsonl,swe_openai_gpt4o_toolcall_10000_remaining_from11_records.jsonl,swe_openai_gpt4o_toolcall_10000_first10_nopatch_retry2_run_records.jsonl|swe_openai_gpt4o_toolcall_10000_missing2_records.jsonl,True,swe_tool_call_applied,/home/quanlili/Desktop/lunwen/benchmark_pilot/single_func_180/instances/pytorch_single_full_0113_api_58f9a3dd6391/agent_runs/swe-openai-gpt4o-toolcall-10000-remaining-from11/patch.diff,31216a0e1aa84a6f176bc162e5ab8225825be04fcbc533059597eb36fced1e0f,1686,1627,59,5.529,2.183,stop,286,0,a391fa1c42dd32e32a2e5b1cb196bac56daaca88,58f9a3dd6391397e439c5f5075837e8f983735aa,API,torch/distributed/launcher/api.py,class:LaunchConfig,test/test_numa_binding.py::test_nproc_must_equal_cuda_device_count_to_use_default_numa_options
5caccbe39e912281bff7cd372c7376fdca56905f,pytorch_single_full_0010_package_exporter_5caccbe39e91,gpt,swe,tool-call-known-location,no_patch_retry_fill,no_patch_retry_fill_selected_validated_first,swe_openai_gpt4o_toolcall_10000_missing2_records.jsonl,swe_openai_gpt4o_toolcall_10000_remaining_from11_records.jsonl,swe_openai_gpt4o_toolcall_10000_first10_nopatch_retry2_run_records.jsonl|swe_openai_gpt4o_toolcall_10000_missing2_records.jsonl,True,swe_tool_call_applied,/home/quanlili/Desktop/lunwen/benchmark_pilot/single_func_180/instances/pytorch_single_full_0010_package_exporter_5caccbe39e91/agent_runs/swe-openai-gpt4o-toolcall-10000-missing2/patch.diff,85aee9135324c6bb2b2665ffc601999e426cc47b65ab05cf5bb9cc696c300ee0,1584,1538,46,5.039,2.883,stop,199,0,703f24397b0dad4bbde9e095925bcb63465eb27a,5caccbe39e912281bff7cd372c7376fdca56905f,API,torch/package/package_exporter.py,class:PackageExporter,test/package/test_dependency_api.py::test_invalid_import
5d88002af60205abb6a25e23da2e5cfdc2bdfc58,pytorch_single_full_0143_joint_graph_5d88002af602,gpt,swe,tool-call-known-location,main,main_selected_validated_first,swe_openai_gpt4o_toolcall_10000_remaining_from11_records.jsonl,swe_openai_gpt4o_toolcall_10000_remaining_from11_records.jsonl,swe_openai_gpt4o_toolcall_10000_first10_nopatch_retry2_run_records.jsonl|swe_openai_gpt4o_toolcall_10000_missing2_records.jsonl,True,swe_tool_call_applied,/home/quanlili/Desktop/lunwen/benchmark_pilot/single_func_180/instances/pytorch_single_full_0143_joint_graph_5d88002af602/agent_runs/swe-openai-gpt4o-toolcall-10000-remaining-from11/patch.diff,2b5e2f8b48dade85c8c8651f905d0323fe7505e384408fc3138432558309033f,1725,1668,57,4.915,2.445,stop,200,0,729b7c0a84f8819e0bb31ce8f1e048d7bde64b45,5d88002af60205abb6a25e23da2e5cfdc2bdfc58,Shape,torch/_inductor/fx_passes/joint_graph.py,class:UniformValueConstantFolder,test/inductor/test_torchinductor.py::test_no_specization_over_symbolic_value
5f010c066fcb6964285ee4b881b1c211376ef811,pytorch_single_full_0055_package_exporter_5f010c066fcb,gpt,swe,tool-call-known-location,main,main_selected_no_patch,swe_openai_gpt4o_toolcall_10000_remaining_from11_records.jsonl,swe_openai_gpt4o_toolcall_10000_remaining_from11_records.jsonl,swe_openai_gpt4o_toolcall_10000_first10_nopatch_retry2_run_records.jsonl|swe_openai_gpt4o_toolcall_10000_missing2_records.jsonl,False,swe_tool_call_failed,/home/quanlili/Desktop/lunwen/benchmark_pilot/single_func_180/instances/pytorch_single_full_0055_package_exporter_5f010c066fcb/agent_runs/swe-openai-gpt4o-toolcall-10000-remaining-from11/patch.diff,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,1607,1535,72,6.113,2.408,stop,296,0,5a45103139b52917703630b4f055df056d6f6260,5f010c066fcb6964285ee4b881b1c211376ef811,API,torch/package/package_exporter.py,class:PackageExporter,test/package/test_save_load.py::test_saving_source
5f2a76ddf7605a1be1d608b71de49c4f650ae1e7,pytorch_single_full_0021_lowering_5f2a76ddf760,gpt,swe,tool-call-known-location,main,main_selected_validated_first,swe_openai_gpt4o_toolcall_10000_remaining_from11_records.jsonl,swe_openai_gpt4o_toolcall_10000_remaining_from11_records.jsonl,swe_openai_gpt4o_toolcall_10000_first10_nopatch_retry2_run_records.jsonl|swe_openai_gpt4o_toolcall_10000_missing2_records.jsonl,True,swe_tool_call_applied,/home/quanlili/Desktop/lunwen/benchmark_pilot/single_func_180/instances/pytorch_single_full_0021_lowering_5f2a76ddf760/agent_runs/swe-openai-gpt4o-toolcall-10000-remaining-from11/patch.diff,4c019543eb7dffe20ca88e70c180251cc859266cf289b190a0299b607762356d,1237,1185,52,7.89,2.191,stop,193,0,9d1f5a35df71327053d1f28a36b1cc7500682c22,5f2a76ddf7605a1be1d608b71de49c4f650ae1e7,Logic,torch/_inductor/lowering.py,def:_adaptive_avg_pool2d,test/inductor/test_torchinductor.py::test_adaptive_avg_pool_with_output_size_0
600999e50a1b27f6a53d64ce70b940c97b41b283,pytorch_single_full_0057_dataset_600999e50a1b,gpt,swe,tool-call-known-location,main,main_selected_validated_first,swe_openai_gpt4o_toolcall_10000_remaining_from11_records.jsonl,swe_openai_gpt4o_toolcall_10000_remaining_from11_records.jsonl,swe_openai_gpt4o_toolcall_10000_first10_nopatch_retry2_run_records.jsonl|swe_openai_gpt4o_toolcall_10000_missing2_records.jsonl,True,swe_tool_call_applied,/home/quanlili/Desktop/lunwen/benchmark_pilot/single_func_180/instances/pytorch_single_full_0057_dataset_600999e50a1b/agent_runs/swe-openai-gpt4o-toolcall-10000-remaining-from11/patch.diff,8c1a9aef63ab3aad423d413fba3ed54d0e1f4e5856b629e67678a986f9ebb04f,896,825,71,4.498,2.529,stop,243,0,2eed603d5db95cfd848347c9ba91f0776095f175,600999e50a1b27f6a53d64ce70b940c97b41b283,Logic,torch/utils/data/dataset.py,class:TensorDataset,test/test_dataloader.py::test_size_mismatch
60576419a2a5cc09e4a92be870fda8f3fc305ddc,pytorch_single_full_0171__dynamism_60576419a2a5,gpt,swe,tool-call-known-location,main,main_selected_validated_first,swe_openai_gpt4o_toolcall_10000_remaining_from11_records.jsonl,swe_openai_gpt4o_toolcall_10000_remaining_from11_records.jsonl,swe_openai_gpt4o_toolcall_10000_first10_nopatch_retry2_run_records.jsonl|swe_openai_gpt4o_toolcall_10000_missing2_records.jsonl,True,swe_tool_call_applied,/home/quanlili/Desktop/lunwen/benchmark_pilot/single_func_180/instances/pytorch_single_full_0171__dynamism_60576419a2a5/agent_runs/swe-openai-gpt4o-toolcall-10000-remaining-from11/patch.diff,cfa9d9ddcac6a90b20d75f27bd4582e9d7dc01b13e070c424c182460f06dd239,1170,1100,70,5.905,2.148,stop,294,0,46f096bba6fd7309204f7882d727d1c4187332b9,60576419a2a5cc09e4a92be870fda8f3fc305ddc,API,torch/fx/experimental/_dynamism.py,def:module_to_nested_dict,test/fx/test_dynamism.py::test_property_not_implemented
607884c9afeb29fd230ed2fbadae92377e47dc97,pytorch_single_full_0002_cpp_607884c9afeb,gpt,swe,tool-call-known-location,no_patch_retry_fill,no_patch_retry_fill_selected_validated_first,swe_openai_gpt4o_toolcall_10000_first10_nopatch_retry2_run_records.jsonl,swe_openai_gpt4o_toolcall_10000_remaining_from11_records.jsonl,swe_openai_gpt4o_toolcall_10000_first10_nopatch_retry2_run_records.jsonl|swe_openai_gpt4o_toolcall_10000_missing2_records.jsonl,True,swe_tool_call_applied,/home/quanlili/Desktop/lunwen/benchmark_pilot/single_func_180/instances/pytorch_single_full_0002_cpp_607884c9afeb/agent_runs/swe-openai-gpt4o-toolcall-10000-first10-nopatch-retry2/patch.diff,b46565965fb841f5b4f535acd40e65cc82c4a02616f1fe173544b09afc31c0a2,2100,1830,270,9.024,6.57,stop,835,0,7bf3b7cdc5631f9991eebcdd8ec09095339a9973,607884c9afeb29fd230ed2fbadae92377e47dc97,Logic,torch/_inductor/codegen/cpp.py,class:CppOverrides,test/inductor/test_cpu_repro.py::test_bitwise_shift_corner_inputs
61f922c2cab1fddc9ff8dd0c7612990a2d9ba2dc,pytorch_single_full_0114_utils_61f922c2cab1,gpt,swe,tool-call-known-location,main,main_selected_validated_first,swe_openai_gpt4o_toolcall_10000_remaining_from11_records.jsonl,swe_openai_gpt4o_toolcall_10000_remaining_from11_records.jsonl,swe_openai_gpt4o_toolcall_10000_first10_nopatch_retry2_run_records.jsonl|swe_openai_gpt4o_toolcall_10000_missing2_records.jsonl,True,swe_tool_call_applied,/home/quanlili/Desktop/lunwen/benchmark_pilot/single_func_180/instances/pytorch_single_full_0114_utils_61f922c2cab1/agent_runs/swe-openai-gpt4o-toolcall-10000-remaining-from11/patch.diff,998f46043241d639ca987ab975722d38d12ceb988151a47ba9244777047683e1,961,908,53,6.761,2.232,stop,214,0,984b1a8c354a0e10f9994a0803f969ab0f6131a3,61f922c2cab1fddc9ff8dd0c7612990a2d9ba2dc,API,torch/_dynamo/utils.py,def:get_real_value,test/dynamo/test_decorators.py::test_assume_constant_result_on_computation_with_graph_input
62c3f9a97fd3dea7132a93066d32d893ffe101e6,pytorch_single_full_0162_index_propagation_62c3f9a97fd3,gpt,swe,tool-call-known-location,main,main_selected_validated_first,swe_openai_gpt4o_toolcall_10000_remaining_from11_records.jsonl,swe_openai_gpt4o_toolcall_10000_remaining_from11_records.jsonl,swe_openai_gpt4o_toolcall_10000_first10_nopatch_retry2_run_records.jsonl|swe_openai_gpt4o_toolcall_10000_missing2_records.jsonl,True,swe_tool_call_applied,/home/quanlili/Desktop/lunwen/benchmark_pilot/single_func_180/instances/pytorch_single_full_0162_index_propagation_62c3f9a97fd3/agent_runs/swe-openai-gpt4o-toolcall-10000-remaining-from11/patch.diff,ddaa4f48672f45a485fea1f0f12bff3ccdb702cf2b93941cc92f91d8200cbc97,741,676,65,6.045,2.502,stop,244,0,8076a185c85112be62be292eb47409c88a585b1c,62c3f9a97fd3dea7132a93066d32d893ffe101e6,Numeric,torch/_inductor/index_propagation.py,class:TypedExpr,test/inductor/test_torchinductor.py::test_unsigned_constant_tensors
632b89af432f3ec8585d2ab2ad5632915eee85ca,pytorch_single_full_0116__meta_registrations_632b89af432f,gpt,swe,tool-call-known-location,main,main_selected_validated_first,swe_openai_gpt4o_toolcall_10000_remaining_from11_records.jsonl,swe_openai_gpt4o_toolcall_10000_remaining_from11_records.jsonl,swe_openai_gpt4o_toolcall_10000_first10_nopatch_retry2_run_records.jsonl|swe_openai_gpt4o_toolcall_10000_missing2_records.jsonl,True,swe_tool_call_applied,/home/quanlili/Desktop/lunwen/benchmark_pilot/single_func_180/instances/pytorch_single_full_0116__meta_registrations_632b89af432f/agent_runs/swe-openai-gpt4o-toolcall-10000-remaining-from11/patch.diff,71bb2ee71c45dd9df8f6f30ccfb82e70a6f9ccf756417460624435e5550449da,881,816,65,7.064,2.322,stop,217,0,56d6d4dafe55b555bf8f8b9b445aa169ff75cc8b,632b89af432f3ec8585d2ab2ad5632915eee85ca,Shape,torch/_meta_registrations.py,def:meta__segment_reduce_backward,test/export/test_export.py::test_unbacked_kth_value
649ceda8a5c62e4b07061fefda03613018e92400,pytorch_single_full_0059__trace_649ceda8a5c6,gpt,swe,tool-call-known-location,main,main_selected_validated_first,swe_openai_gpt4o_toolcall_10000_remaining_from11_records.jsonl,swe_openai_gpt4o_toolcall_10000_remaining_from11_records.jsonl,swe_openai_gpt4o_toolcall_10000_first10_nopatch_retry2_run_records.jsonl|swe_openai_gpt4o_toolcall_10000_missing2_records.jsonl,True,swe_tool_call_applied,/home/quanlili/Desktop/lunwen/benchmark_pilot/single_func_180/instances/pytorch_single_full_0059__trace_649ceda8a5c6/agent_runs/swe-openai-gpt4o-toolcall-10000-remaining-from11/patch.diff,aced1bb3a07555c8890f46a2591b14e8842d569142548de8ecc45e8f1055a4c7,1327,1268,59,6.887,2.138,stop,233,0,2aadcea05c3c57eaf87cd90e018c1ee0379e7e88,649ceda8a5c62e4b07061fefda03613018e92400,API,torch/export/_trace.py,def:_process_export_inputs,test/export/test_export.py::test_namedtuple_input_export
64f2ec77f869a7d495694519fb482e9ecaaa6da1,pytorch_single_full_0154_lowering_64f2ec77f869,gpt,swe,tool-call-known-location,main,main_selected_validated_first,swe_openai_gpt4o_toolcall_10000_remaining_from11_records.jsonl,swe_openai_gpt4o_toolcall_10000_remaining_from11_records.jsonl,swe_openai_gpt4o_toolcall_10000_first10_nopatch_retry2_run_records.jsonl|swe_openai_gpt4o_toolcall_10000_missing2_records.jsonl,True,swe_tool_call_applied,/home/quanlili/Desktop/lunwen/benchmark_pilot/single_func_180/instances/pytorch_single_full_0154_lowering_64f2ec77f869/agent_runs/swe-openai-gpt4o-toolcall-10000-remaining-from11/patch.diff,472e3fc59656a42047624569157a3fdcf796dea7b270fe66dde917d453f3304e,1306,1185,121,8.097,2.593,stop,408,0,fdc5b42a8fa2b15526c81f2c83f614e086056320,64f2ec77f869a7d495694519fb482e9ecaaa6da1,Shape,torch/_inductor/lowering.py,def:_fractional_pooling_offsets,test/inductor/test_cpu_repro.py::test_fractional_max_pool2d_3d_input
67bf5b5fd02be47988f5eda3614592874047b144,pytorch_single_full_0017_post_grad_67bf5b5fd02b,gpt,swe,tool-call-known-location,main,main_selected_validated_first,swe_openai_gpt4o_toolcall_10000_remaining_from11_records.jsonl,swe_openai_gpt4o_toolcall_10000_remaining_from11_records.jsonl,swe_openai_gpt4o_toolcall_10000_first10_nopatch_retry2_run_records.jsonl|swe_openai_gpt4o_toolcall_10000_missing2_records.jsonl,True,swe_tool_call_applied,/home/quanlili/Desktop/lunwen/benchmark_pilot/single_func_180/instances/pytorch_single_full_0017_post_grad_67bf5b5fd02b/agent_runs/swe-openai-gpt4o-toolcall-10000-remaining-from11/patch.diff,46878a62f14f8490a810311255cad84a3674fd4c82f32e58cd96790f30e9ea3d,971,905,66,6.152,2.644,stop,241,0,460a3f6cfb5352923a7184b1dfffc911a2932a0a,67bf5b5fd02be47988f5eda3614592874047b144,Logic,torch/_inductor/fx_passes/post_grad.py,def:same_meta,test/inductor/test_torchinductor.py::test_complex_conv2d_conj
6819452a0840fb93155dd38e2c0130510a00305f,pytorch_single_full_0090_subclass_utils_6819452a0840,gpt,swe,tool-call-known-location,main,main_selected_validated_first,swe_openai_gpt4o_toolcall_10000_remaining_from11_records.jsonl,swe_openai_gpt4o_toolcall_10000_remaining_from11_records.jsonl,swe_openai_gpt4o_toolcall_10000_first10_nopatch_retry2_run_records.jsonl|swe_openai_gpt4o_toolcall_10000_missing2_records.jsonl,True,swe_tool_call_applied,/home/quanlili/Desktop/lunwen/benchmark_pilot/single_func_180/instances/pytorch_single_full_0090_subclass_utils_6819452a0840/agent_runs/swe-openai-gpt4o-toolcall-10000-remaining-from11/patch.diff,eba9eb2782271a21af61dc21f91c163d7160836b0afae5bc09293dcaec582f31,925,816,109,5.423,3.089,stop,441,0,b4b1480b0634a5fb7e116053464301d192e2583a,6819452a0840fb93155dd38e2c0130510a00305f,API,torch/_functorch/_aot_autograd/subclass_utils.py,def:requires_subclass_dispatch,test/dynamo/test_repros.py::test_subclass_graph_output_repro
68d8ab0cc60536db5a9af4c08ff39e43b252802f,pytorch_single_full_0137_const_fold_68d8ab0cc605,gpt,swe,tool-call-known-location,main,main_selected_validated_first,swe_openai_gpt4o_toolcall_10000_remaining_from11_records.jsonl,swe_openai_gpt4o_toolcall_10000_remaining_from11_records.jsonl,swe_openai_gpt4o_toolcall_10000_first10_nopatch_retry2_run_records.jsonl|swe_openai_gpt4o_toolcall_10000_missing2_records.jsonl,True,swe_tool_call_applied,/home/quanlili/Desktop/lunwen/benchmark_pilot/single_func_180/instances/pytorch_single_full_0137_const_fold_68d8ab0cc605/agent_runs/swe-openai-gpt4o-toolcall-10000-remaining-from11/patch.diff,61b518ed119b55fd69b1b56ef13d81305c78ca84c3708587b4af672d64941aeb,1828,1745,83,5.845,2.651,stop,305,0,39747dc456fa8debc2eb2a5fce4a55ba7d4ebd02,68d8ab0cc60536db5a9af4c08ff39e43b252802f,Logic,torch/fx/experimental/const_fold.py,def:split_const_subgraphs,test/fx/test_fx_const_fold.py::test_fold_module
69fb3ebb5dbec0bd4cfd73cc9a6c870b7f604840,pytorch_single_full_0158_fake_impls_69fb3ebb5dbe,gpt,swe,tool-call-known-location,main,main_selected_validated_first,swe_openai_gpt4o_toolcall_10000_remaining_from11_records.jsonl,swe_openai_gpt4o_toolcall_10000_remaining_from11_records.jsonl,swe_openai_gpt4o_toolcall_10000_first10_nopatch_retry2_run_records.jsonl|swe_openai_gpt4o_toolcall_10000_missing2_records.jsonl,True,swe_tool_call_applied,/home/quanlili/Desktop/lunwen/benchmark_pilot/single_func_180/instances/pytorch_single_full_0158_fake_impls_69fb3ebb5dbe/agent_runs/swe-openai-gpt4o-toolcall-10000-remaining-from11/patch.diff,df5ea4352eecde35d3e1343c62905db463019f4e1bd5d9a3770c49fcff43b63e,1774,1630,144,6.966,2.912,stop,658,0,1c4ced2eafa470832f2f4e24487785c5b7b188c9,69fb3ebb5dbec0bd4cfd73cc9a6c870b7f604840,Type,torch/_subclasses/fake_impls.py,def:make_fast_binary_impl,test/test_fake_tensor.py::test_fast_div;test/test_fake_tensor.py::test_fast_div_int_to_float
6aa673377bb0c2dc1c9cf76d2e6d15ef722d835a,pytorch_single_full_0122_cpp_6aa673377bb0,gpt,swe,tool-call-known-location,main,main_selected_validated_first,swe_openai_gpt4o_toolcall_10000_remaining_from11_records.jsonl,swe_openai_gpt4o_toolcall_10000_remaining_from11_records.jsonl,swe_openai_gpt4o_toolcall_10000_first10_nopatch_retry2_run_records.jsonl|swe_openai_gpt4o_toolcall_10000_missing2_records.jsonl,True,swe_tool_call_applied,/home/quanlili/Desktop/lunwen/benchmark_pilot/single_func_180/instances/pytorch_single_full_0122_cpp_6aa673377bb0/agent_runs/swe-openai-gpt4o-toolcall-10000-remaining-from11/patch.diff,b49de643d38532e77a9e3ed31c720456d43f1e6730d4e009a99caa3070aa8ba9,1601,1529,72,7.611,2.514,stop,306,0,239a21f37e5a83eac82aed825b6adb99a791ecd9,6aa673377bb0c2dc1c9cf76d2e6d15ef722d835a,Type,torch/_inductor/codegen/cpp.py,class:CppVecOverrides,test/inductor/test_cpu_repro.py::test_avx2_bool_constant_pad_nd
6c619f0f051db120565f7c386bc6ac04067dfecd,pytorch_single_full_0024___init___6c619f0f051d,gpt,swe,tool-call-known-location,main,main_selected_validated_first,swe_openai_gpt4o_toolcall_10000_remaining_from11_records.jsonl,swe_openai_gpt4o_toolcall_10000_remaining_from11_records.jsonl,swe_openai_gpt4o_toolcall_10000_first10_nopatch_retry2_run_records.jsonl|swe_openai_gpt4o_toolcall_10000_missing2_records.jsonl,True,swe_tool_call_applied,/home/quanlili/Desktop/lunwen/benchmark_pilot/single_func_180/instances/pytorch_single_full_0024___init___6c619f0f051d/agent_runs/swe-openai-gpt4o-toolcall-10000-remaining-from11/patch.diff,01ea6f0966ebef0441e6a3483ff3c9f8209e0e09b3aa128055c26cfffe89e4fc,2127,1940,187,8.082,3.849,stop,773,0,88052ace3e7272c9ea9a551cda6642e89ae3bc37,6c619f0f051db120565f7c386bc6ac04067dfecd,API,torch/autograd/__init__.py,def:backward,test/test_autograd.py::test_backward_respects_torch_function
