dataset,instance_id,commit_id,parent_sha,bug_category,model,agent,strategy,run_role,method,source_files,bug_reveal_tests,patch_path,test_status,semantic_success,semantic_confidence,semantic_reason,risk_signals,patch_files,gold_files,add_jaccard,add_seq_ratio,remove_jaccard,remove_seq_ratio,patch_changed_lines,gold_changed_lines,elapsed_seconds,total_tokens,prompt_tokens,completion_tokens,manual_review_note,manual_review_changed,bug_fix_verdict,confirmed_bug_fix_for_rate,bug_fix_evidence,final_manual_review,previous_bug_fix_verdict
single,pytorch_single_full_0170_decompositions_48fe4ff2479d,48fe4ff2479d704e67f274969aa18bcccbe7a8dd,f55c5d085e051439db4df4b95c5b28eb3782d3ae,Shape,gpt,swe,tool-call-known-location,main,gpt_swe_main_swe_openai_gpt4o_toolcall_10000_remaining_from11,torch/_decomp/decompositions.py,test/export/test_export.py::test_sdpa_gqa,data/single_func_180/patches/pytorch_single_full_0170_decompositions_48fe4ff2479d/gpt__swe__main__tool-call-known-location.diff,pass,success,low,passes_tests_and_modifies_same_source_region_without_overfit_signals;patch_much_smaller_than_human_patch,,torch/_decomp/decompositions.py,torch/_decomp/decompositions.py,0.000,0.500,1.000,1.000,2,1,17.271,2466,2309,157,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,"Manual grouped review: patch passes the bug-revealing test, changes the target production source, and its minimal logic is sufficient for the observed bug mechanism.",confirmed_from_plausible_manual_review,plausible_needs_review
single,pytorch_single_full_0175__meta_registrations_21a41edd4f1a,21a41edd4f1a87f652b9988a0765a4acc94e9cd2,7bad9c5a6422affaabc64b44f1bed481ea2c75d1,API,deepseek,agentless,search-replace-known-location,main,deepseek_agentless_main_known_location_direct_v4_pro_searchreplace_3000,torch/_meta_registrations.py,test/export/test_export.py::test_native_multi_attention_head,data/single_func_180/patches/pytorch_single_full_0175__meta_registrations_21a41edd4f1a/deepseek__agentless__main__search-replace-known-location.diff,pass,success,medium,passes_tests_and_modifies_same_source_region_without_overfit_signals,,torch/_meta_registrations.py,torch/_meta_registrations.py,0.191,0.164,1.000,1.000,24,50,26.115,3456,851,2605,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,"Patch passes the bug-revealing tests, modifies the relevant production source, and has no blocking overfit signal.",kept_previous_verdict,confirmed_bug_fix
single,pytorch_single_full_0117_split_cat_e3f2597b4529,e3f2597b4529927b812b443cf8da19b44ed8dea4,effe376db07c7071fa4d704dd0787a394a5eda50,Shape,deepseek,swe,tool-call-known-location,no_patch_retry_fill,deepseek_swe_no_patch_retry_fill_swe_repair_only_v4pro_toolcall_10000_retry_nopatch,torch/_inductor/fx_passes/split_cat.py,test/inductor/test_split_cat_fx_aten_passes.py::test_split_aten_normalization,data/single_func_180/patches/pytorch_single_full_0117_split_cat_e3f2597b4529/deepseek__swe__no_patch_retry_fill__tool-call-known-location.diff,pass,success,medium,passes_tests_and_modifies_same_source_region_without_overfit_signals,,torch/_inductor/fx_passes/split_cat.py,torch/_inductor/fx_passes/split_cat.py,0.000,0.326,0.000,0.000,3,6,25.226,3803,1238,2565,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,"Patch passes the bug-revealing tests, modifies the relevant production source, and has no blocking overfit signal.",kept_previous_verdict,confirmed_bug_fix
single,pytorch_single_full_0178_split_cat_e3f2597b4529,e3f2597b4529927b812b443cf8da19b44ed8dea4,effe376db07c7071fa4d704dd0787a394a5eda50,Shape,deepseek,agentless,search-replace-known-location,main,deepseek_agentless_main_known_location_direct_v4_pro_searchreplace_3000,torch/_inductor/fx_passes/split_cat.py,test/inductor/test_split_cat_fx_aten_passes.py::test_split_aten_normalization,data/single_func_180/patches/pytorch_single_full_0178_split_cat_e3f2597b4529/deepseek__agentless__main__search-replace-known-location.diff,pass,success,low,passes_tests_and_modifies_same_source_region_without_overfit_signals;patch_much_smaller_than_human_patch,,torch/_inductor/fx_passes/split_cat.py,torch/_inductor/fx_passes/split_cat.py,0.000,0.326,0.000,0.000,2,6,16.975,2883,1181,1702,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,"Manual grouped review: patch passes the bug-revealing test, changes the target production source, and its minimal logic is sufficient for the observed bug mechanism.",confirmed_from_plausible_manual_review,plausible_needs_review
single,pytorch_single_full_0178_split_cat_e3f2597b4529,e3f2597b4529927b812b443cf8da19b44ed8dea4,effe376db07c7071fa4d704dd0787a394a5eda50,Shape,deepseek,aider,search-replace-known-location,main,deepseek_aider_main_aider_repair_only_v4pro_searchreplace_3000,torch/_inductor/fx_passes/split_cat.py,test/inductor/test_split_cat_fx_aten_passes.py::test_split_aten_normalization,data/single_func_180/patches/pytorch_single_full_0178_split_cat_e3f2597b4529/deepseek__aider__main__search-replace-known-location.diff,pass,success,low,passes_tests_and_modifies_same_source_region_without_overfit_signals;patch_much_smaller_than_human_patch,,torch/_inductor/fx_passes/split_cat.py,torch/_inductor/fx_passes/split_cat.py,0.000,0.326,0.000,0.000,2,6,16.936,3238,1181,2057,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,"Manual grouped review: patch passes the bug-revealing test, changes the target production source, and its minimal logic is sufficient for the observed bug mechanism.",confirmed_from_plausible_manual_review,plausible_needs_review
single,pytorch_single_full_0178_split_cat_e3f2597b4529,e3f2597b4529927b812b443cf8da19b44ed8dea4,effe376db07c7071fa4d704dd0787a394a5eda50,Shape,deepseek,autocoderover,original-patched-known-location,main,deepseek_autocoderover_main_autocoderover_repair_only_v4pro_acrpatch_3000,torch/_inductor/fx_passes/split_cat.py,test/inductor/test_split_cat_fx_aten_passes.py::test_split_aten_normalization,data/single_func_180/patches/pytorch_single_full_0178_split_cat_e3f2597b4529/deepseek__autocoderover__main__original-patched-known-location.diff,pass,success,medium,passes_tests_and_modifies_same_source_region_without_overfit_signals,,torch/_inductor/fx_passes/split_cat.py,torch/_inductor/fx_passes/split_cat.py,0.000,0.326,0.000,0.000,3,6,17.244,3918,1207,2711,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,"Patch passes the bug-revealing tests, modifies the relevant production source, and has no blocking overfit signal.",kept_previous_verdict,confirmed_bug_fix
single,pytorch_single_full_0178_split_cat_e3f2597b4529,e3f2597b4529927b812b443cf8da19b44ed8dea4,effe376db07c7071fa4d704dd0787a394a5eda50,Shape,gpt,swe,tool-call-known-location,main,gpt_swe_main_swe_openai_gpt4o_toolcall_10000_remaining_from11,torch/_inductor/fx_passes/split_cat.py,test/inductor/test_split_cat_fx_aten_passes.py::test_split_aten_normalization,data/single_func_180/patches/pytorch_single_full_0178_split_cat_e3f2597b4529/gpt__swe__main__tool-call-known-location.diff,pass,success,medium,passes_tests_and_modifies_same_source_region_without_overfit_signals,,torch/_inductor/fx_passes/split_cat.py,torch/_inductor/fx_passes/split_cat.py,0.000,0.326,0.000,0.000,3,6,16.635,1213,1157,56,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,"Patch passes the bug-revealing tests, modifies the relevant production source, and has no blocking overfit signal.",kept_previous_verdict,confirmed_bug_fix
single,pytorch_single_full_0128__tensor_str_ee2649219cb7,ee2649219cb7d39505f99638dd7475bcccd4cbd4,b0b3e6e48b97c69cf8e34f71f0feeb5157701275,Numeric,deepseek,aider,search-replace-known-location,no_patch_retry_fill,deepseek_aider_no_patch_retry_fill_aider_repair_only_v4pro_searchreplace_short_10000_retry_nopatch,torch/_tensor_str.py,test/test_torch.py::test_print,data/single_func_180/patches/pytorch_single_full_0128__tensor_str_ee2649219cb7/deepseek__aider__no_patch_retry_fill__search-replace-known-location.diff,pass,success,medium,passes_tests_and_modifies_same_source_region_without_overfit_signals,,torch/_tensor_str.py,torch/_tensor_str.py,0.267,0.225,1.000,1.000,41,24,16.333,6502,2243,4259,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,"Patch passes the bug-revealing tests, modifies the relevant production source, and has no blocking overfit signal.",kept_previous_verdict,confirmed_bug_fix
single,pytorch_single_full_0131_cpp_b0f6b14bdf46,b0f6b14bdf46384afb82d9747aeb052cc1b32214,90d3057a1d508afb05a6a1d45013653ef4aabb95,API,gpt,autocoderover,original-patched-known-location,main,gpt_autocoderover_main_autocoderover_openai_gpt4o_acrpatch_10000_remaining_from11,torch/_inductor/codegen/cpp.py,test/inductor/test_cpu_repro.py::test_emulate_precision_casts_cpp_backend_no_error,data/single_func_180/patches/pytorch_single_full_0131_cpp_b0f6b14bdf46/gpt__autocoderover__main__original-patched-known-location.diff,pass,success,medium,passes_tests_and_modifies_same_source_region_without_overfit_signals,,torch/_inductor/codegen/cpp.py,torch/_inductor/codegen/cpp.py,0.000,0.320,0.000,0.167,3,2,35.953,1785,1713,72,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,"Patch passes the bug-revealing tests, modifies the relevant production source, and has no blocking overfit signal.",kept_previous_verdict,confirmed_bug_fix
single,pytorch_single_full_0135_decompositions_7cc0020a8052,7cc0020a80527207a1725e6d21ce7c326668fe0d,756b4e9e0846c73ae89b4b2440bbb1752de6c2ea,Type,deepseek,agentless,search-replace-known-location,main,deepseek_agentless_main_known_location_direct_v4_pro_searchreplace_3000,torch/_decomp/decompositions.py,test/test_decomp.py::test_threshold_backward_dtype,data/single_func_180/patches/pytorch_single_full_0135_decompositions_7cc0020a8052/deepseek__agentless__main__search-replace-known-location.diff,pass,success,low,passes_tests_and_modifies_same_source_region_without_overfit_signals;patch_much_smaller_than_human_patch,,torch/_decomp/decompositions.py,torch/_decomp/decompositions.py,0.000,0.776,1.000,1.000,2,2,13.191,1601,832,769,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,"Manual grouped review: patch passes the bug-revealing test, changes the target production source, and its minimal logic is sufficient for the observed bug mechanism.",confirmed_from_plausible_manual_review,plausible_needs_review
single,pytorch_single_full_0135_decompositions_7cc0020a8052,7cc0020a80527207a1725e6d21ce7c326668fe0d,756b4e9e0846c73ae89b4b2440bbb1752de6c2ea,Type,deepseek,aider,search-replace-known-location,main,deepseek_aider_main_aider_repair_only_v4pro_searchreplace_3000,torch/_decomp/decompositions.py,test/test_decomp.py::test_threshold_backward_dtype,data/single_func_180/patches/pytorch_single_full_0135_decompositions_7cc0020a8052/deepseek__aider__main__search-replace-known-location.diff,pass,success,high,high_similarity_to_human_patch,,torch/_decomp/decompositions.py,torch/_decomp/decompositions.py,1.000,1.000,1.000,1.000,2,2,10.237,2937,832,2105,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,Patch passes the bug-revealing tests and is highly aligned with the human patch.,kept_previous_verdict,confirmed_bug_fix
single,pytorch_single_full_0135_decompositions_7cc0020a8052,7cc0020a80527207a1725e6d21ce7c326668fe0d,756b4e9e0846c73ae89b4b2440bbb1752de6c2ea,Type,deepseek,autocoderover,original-patched-known-location,main,deepseek_autocoderover_main_autocoderover_repair_only_v4pro_acrpatch_3000,torch/_decomp/decompositions.py,test/test_decomp.py::test_threshold_backward_dtype,data/single_func_180/patches/pytorch_single_full_0135_decompositions_7cc0020a8052/deepseek__autocoderover__main__original-patched-known-location.diff,pass,success,medium,passes_tests_and_modifies_same_source_region_without_overfit_signals,,torch/_decomp/decompositions.py,torch/_decomp/decompositions.py,0.000,0.776,1.000,1.000,3,2,10.476,1981,858,1123,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,"Patch passes the bug-revealing tests, modifies the relevant production source, and has no blocking overfit signal.",kept_previous_verdict,confirmed_bug_fix
single,pytorch_single_full_0135_decompositions_7cc0020a8052,7cc0020a80527207a1725e6d21ce7c326668fe0d,756b4e9e0846c73ae89b4b2440bbb1752de6c2ea,Type,gpt,agentless,search-replace-known-location,main,gpt_agentless_main_agentless_openai_gpt4o_searchreplace_10000_full,torch/_decomp/decompositions.py,test/test_decomp.py::test_threshold_backward_dtype,data/single_func_180/patches/pytorch_single_full_0135_decompositions_7cc0020a8052/gpt__agentless__main__search-replace-known-location.diff,pass,success,low,passes_tests_and_modifies_same_source_region_without_overfit_signals;patch_much_smaller_than_human_patch,,torch/_decomp/decompositions.py,torch/_decomp/decompositions.py,0.000,0.776,1.000,1.000,2,2,10.214,730,679,51,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,"Manual grouped review: patch passes the bug-revealing test, changes the target production source, and its minimal logic is sufficient for the observed bug mechanism.",confirmed_from_plausible_manual_review,plausible_needs_review
single,pytorch_single_full_0135_decompositions_7cc0020a8052,7cc0020a80527207a1725e6d21ce7c326668fe0d,756b4e9e0846c73ae89b4b2440bbb1752de6c2ea,Type,gpt,aider,search-replace-known-location,main,gpt_aider_main_aider_openai_gpt4o_searchreplace_10000_full,torch/_decomp/decompositions.py,test/test_decomp.py::test_threshold_backward_dtype,data/single_func_180/patches/pytorch_single_full_0135_decompositions_7cc0020a8052/gpt__aider__main__search-replace-known-location.diff,pass,success,low,passes_tests_and_modifies_same_source_region_without_overfit_signals;patch_much_smaller_than_human_patch,,torch/_decomp/decompositions.py,torch/_decomp/decompositions.py,0.000,0.776,1.000,1.000,2,2,10.405,730,679,51,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,"Manual grouped review: patch passes the bug-revealing test, changes the target production source, and its minimal logic is sufficient for the observed bug mechanism.",confirmed_from_plausible_manual_review,plausible_needs_review
single,pytorch_single_full_0135_decompositions_7cc0020a8052,7cc0020a80527207a1725e6d21ce7c326668fe0d,756b4e9e0846c73ae89b4b2440bbb1752de6c2ea,Type,gpt,autocoderover,original-patched-known-location,main,gpt_autocoderover_main_autocoderover_openai_gpt4o_acrpatch_10000_remaining_from11,torch/_decomp/decompositions.py,test/test_decomp.py::test_threshold_backward_dtype,data/single_func_180/patches/pytorch_single_full_0135_decompositions_7cc0020a8052/gpt__autocoderover__main__original-patched-known-location.diff,pass,success,medium,passes_tests_and_modifies_same_source_region_without_overfit_signals,,torch/_decomp/decompositions.py,torch/_decomp/decompositions.py,0.000,0.800,1.000,1.000,3,2,10.902,765,697,68,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,"Patch passes the bug-revealing tests, modifies the relevant production source, and has no blocking overfit signal.",kept_previous_verdict,confirmed_bug_fix
single,pytorch_single_full_0135_decompositions_7cc0020a8052,7cc0020a80527207a1725e6d21ce7c326668fe0d,756b4e9e0846c73ae89b4b2440bbb1752de6c2ea,Type,gpt,swe,tool-call-known-location,main,gpt_swe_main_swe_openai_gpt4o_toolcall_10000_remaining_from11,torch/_decomp/decompositions.py,test/test_decomp.py::test_threshold_backward_dtype,data/single_func_180/patches/pytorch_single_full_0135_decompositions_7cc0020a8052/gpt__swe__main__tool-call-known-location.diff,pass,success,medium,passes_tests_and_modifies_same_source_region_without_overfit_signals,,torch/_decomp/decompositions.py,torch/_decomp/decompositions.py,0.000,0.800,1.000,1.000,3,2,10.442,748,687,61,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,"Patch passes the bug-revealing tests, modifies the relevant production source, and has no blocking overfit signal.",kept_previous_verdict,confirmed_bug_fix
single,pytorch_single_full_0136_conv_eeea3b12aa01,eeea3b12aa014824f1114d5360a604dd4f2a18b4,2216068559b723b795d63723dd32fc0b82243bdf,API,deepseek,autocoderover,original-patched-known-location,no_patch_retry_fill,deepseek_autocoderover_no_patch_retry_fill_autocoderover_repair_only_v4pro_acrpatch_10000_retry_nopatch,torch/nn/modules/conv.py,test/nn/test_lazy_modules.py::test_lazy_conv_transpose1d_kwargs;test/nn/test_lazy_modules.py::test_lazy_conv_transpose2d_kwargs;test/nn/test_lazy_modules.py::test_lazy_conv_transpose3d_kwargs,data/single_func_180/patches/pytorch_single_full_0136_conv_eeea3b12aa01/deepseek__autocoderover__no_patch_retry_fill__original-patched-known-location.diff,pass,success,high,high_similarity_to_human_patch,,torch/nn/modules/conv.py,torch/nn/modules/conv.py,0.000,0.957,1.000,1.000,3,2,11.214,2966,1563,1403,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,Patch passes the bug-revealing tests and is highly aligned with the human patch.,kept_previous_verdict,confirmed_bug_fix
single,pytorch_single_full_0138_codecache_dcb7c8069e81,dcb7c8069e8190e107df4112940ae2f9c4dede5e,48d515ae6284a5f304092819816b00b43199a22e,API,deepseek,agentless,search-replace-known-location,main,deepseek_agentless_main_known_location_direct_v4_pro_searchreplace_3000,torch/_inductor/codecache.py,test/inductor/test_codecache.py::test_bypass_on_runtime_error,data/single_func_180/patches/pytorch_single_full_0138_codecache_dcb7c8069e81/deepseek__agentless__main__search-replace-known-location.diff,pass,success,low,passes_tests_and_modifies_same_source_region_without_overfit_signals;patch_much_smaller_than_human_patch,,torch/_inductor/codecache.py,torch/_inductor/codecache.py,0.000,0.168,0.000,0.000,2,7,27.484,2808,2423,385,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,"Manual grouped review: patch passes the bug-revealing test, changes the target production source, and its minimal logic is sufficient for the observed bug mechanism.",confirmed_from_plausible_manual_review,plausible_needs_review
single,pytorch_single_full_0138_codecache_dcb7c8069e81,dcb7c8069e8190e107df4112940ae2f9c4dede5e,48d515ae6284a5f304092819816b00b43199a22e,API,deepseek,aider,search-replace-known-location,main,deepseek_aider_main_aider_repair_only_v4pro_searchreplace_3000,torch/_inductor/codecache.py,test/inductor/test_codecache.py::test_bypass_on_runtime_error,data/single_func_180/patches/pytorch_single_full_0138_codecache_dcb7c8069e81/deepseek__aider__main__search-replace-known-location.diff,pass,success,low,passes_tests_and_modifies_same_source_region_without_overfit_signals;patch_much_smaller_than_human_patch,,torch/_inductor/codecache.py,torch/_inductor/codecache.py,0.000,0.168,0.000,0.000,2,7,15.587,3204,2423,781,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,"Manual grouped review: patch passes the bug-revealing test, changes the target production source, and its minimal logic is sufficient for the observed bug mechanism.",confirmed_from_plausible_manual_review,plausible_needs_review
single,pytorch_single_full_0138_codecache_dcb7c8069e81,dcb7c8069e8190e107df4112940ae2f9c4dede5e,48d515ae6284a5f304092819816b00b43199a22e,API,deepseek,autocoderover,original-patched-known-location,main,deepseek_autocoderover_main_autocoderover_repair_only_v4pro_acrpatch_3000,torch/_inductor/codecache.py,test/inductor/test_codecache.py::test_bypass_on_runtime_error,data/single_func_180/patches/pytorch_single_full_0138_codecache_dcb7c8069e81/deepseek__autocoderover__main__original-patched-known-location.diff,pass,success,medium,passes_tests_and_modifies_same_source_region_without_overfit_signals,,torch/_inductor/codecache.py,torch/_inductor/codecache.py,0.000,0.168,0.000,0.000,3,7,15.385,2935,2449,486,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,"Patch passes the bug-revealing tests, modifies the relevant production source, and has no blocking overfit signal.",kept_previous_verdict,confirmed_bug_fix
single,pytorch_single_full_0138_codecache_dcb7c8069e81,dcb7c8069e8190e107df4112940ae2f9c4dede5e,48d515ae6284a5f304092819816b00b43199a22e,API,deepseek,swe,tool-call-known-location,main,deepseek_swe_main_swe_repair_only_v4pro_toolcall_3000,torch/_inductor/codecache.py,test/inductor/test_codecache.py::test_bypass_on_runtime_error,data/single_func_180/patches/pytorch_single_full_0138_codecache_dcb7c8069e81/deepseek__swe__main__tool-call-known-location.diff,pass,success,medium,passes_tests_and_modifies_same_source_region_without_overfit_signals,,torch/_inductor/codecache.py,torch/_inductor/codecache.py,0.000,0.168,0.000,0.000,3,7,15.869,3500,2448,1052,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,"Patch passes the bug-revealing tests, modifies the relevant production source, and has no blocking overfit signal.",kept_previous_verdict,confirmed_bug_fix
single,pytorch_single_full_0139___init___cd5452aacee0,cd5452aacee0f503c70239ea88d163162ce6c433,3a355c1891f2edde0e7ee9d9737e96fa851fa325,API,deepseek,agentless,search-replace-known-location,main,deepseek_agentless_main_known_location_direct_v4_pro_searchreplace_3000,torch/cuda/__init__.py,test/test_torch.py::test_bf16_supported_on_cpu,data/single_func_180/patches/pytorch_single_full_0139___init___cd5452aacee0/deepseek__agentless__main__search-replace-known-location.diff,pass,success,high,high_similarity_to_human_patch,simple_constant_return,torch/cuda/__init__.py,torch/cuda/__init__.py,0.333,0.864,1.000,1.000,4,4,11.96,1732,965,767,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,Patch passes the bug-revealing tests and is highly aligned with the human patch.,kept_previous_verdict,confirmed_bug_fix
single,pytorch_single_full_0139___init___cd5452aacee0,cd5452aacee0f503c70239ea88d163162ce6c433,3a355c1891f2edde0e7ee9d9737e96fa851fa325,API,deepseek,aider,search-replace-known-location,main,deepseek_aider_main_aider_repair_only_v4pro_searchreplace_3000,torch/cuda/__init__.py,test/test_torch.py::test_bf16_supported_on_cpu,data/single_func_180/patches/pytorch_single_full_0139___init___cd5452aacee0/deepseek__aider__main__search-replace-known-location.diff,pass,success,medium,manual_second_pass_no_cuda_device_guard_matches_bug_intent,simple_constant_return,torch/cuda/__init__.py,torch/cuda/__init__.py,0.333,0.537,1.000,1.000,4,4,9.413,3369,965,2404,The added device-count guard prevents querying a current CUDA device when none exists; this is aligned with the intended no-CUDA behavior.,True,confirmed_bug_fix,True,"Manual second-pass review confirms the patch addresses the original bug mechanism, not only the visible test.",kept_previous_verdict,confirmed_bug_fix
single,pytorch_single_full_0139___init___cd5452aacee0,cd5452aacee0f503c70239ea88d163162ce6c433,3a355c1891f2edde0e7ee9d9737e96fa851fa325,API,deepseek,autocoderover,original-patched-known-location,no_patch_retry_fill,deepseek_autocoderover_no_patch_retry_fill_autocoderover_repair_only_v4pro_acrpatch_10000_retry_nopatch,torch/cuda/__init__.py,test/test_torch.py::test_bf16_supported_on_cpu,data/single_func_180/patches/pytorch_single_full_0139___init___cd5452aacee0/deepseek__autocoderover__no_patch_retry_fill__original-patched-known-location.diff,pass,success,high,high_similarity_to_human_patch,simple_constant_return,torch/cuda/__init__.py,torch/cuda/__init__.py,0.333,0.864,1.000,1.000,4,4,10.008,3016,877,2139,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,Patch passes the bug-revealing tests and is highly aligned with the human patch.,kept_previous_verdict,confirmed_bug_fix
single,pytorch_single_full_0139___init___cd5452aacee0,cd5452aacee0f503c70239ea88d163162ce6c433,3a355c1891f2edde0e7ee9d9737e96fa851fa325,API,gpt,agentless,search-replace-known-location,main,gpt_agentless_main_agentless_openai_gpt4o_searchreplace_10000_full,torch/cuda/__init__.py,test/test_torch.py::test_bf16_supported_on_cpu,data/single_func_180/patches/pytorch_single_full_0139___init___cd5452aacee0/gpt__agentless__main__search-replace-known-location.diff,pass,success,high,high_similarity_to_human_patch,simple_constant_return,torch/cuda/__init__.py,torch/cuda/__init__.py,0.333,0.864,1.000,1.000,2,4,9.313,856,812,44,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,Patch passes the bug-revealing tests and is highly aligned with the human patch.,kept_previous_verdict,confirmed_bug_fix
single,pytorch_single_full_0139___init___cd5452aacee0,cd5452aacee0f503c70239ea88d163162ce6c433,3a355c1891f2edde0e7ee9d9737e96fa851fa325,API,gpt,aider,search-replace-known-location,main,gpt_aider_main_aider_openai_gpt4o_searchreplace_10000_full,torch/cuda/__init__.py,test/test_torch.py::test_bf16_supported_on_cpu,data/single_func_180/patches/pytorch_single_full_0139___init___cd5452aacee0/gpt__aider__main__search-replace-known-location.diff,pass,success,high,high_similarity_to_human_patch,simple_constant_return,torch/cuda/__init__.py,torch/cuda/__init__.py,0.333,0.864,1.000,1.000,2,4,9.44,856,812,44,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,Patch passes the bug-revealing tests and is highly aligned with the human patch.,kept_previous_verdict,confirmed_bug_fix
single,pytorch_single_full_0139___init___cd5452aacee0,cd5452aacee0f503c70239ea88d163162ce6c433,3a355c1891f2edde0e7ee9d9737e96fa851fa325,API,gpt,autocoderover,original-patched-known-location,main,gpt_autocoderover_main_autocoderover_openai_gpt4o_acrpatch_10000_remaining_from11,torch/cuda/__init__.py,test/test_torch.py::test_bf16_supported_on_cpu,data/single_func_180/patches/pytorch_single_full_0139___init___cd5452aacee0/gpt__autocoderover__main__original-patched-known-location.diff,pass,success,high,high_similarity_to_human_patch,simple_constant_return,torch/cuda/__init__.py,torch/cuda/__init__.py,0.333,0.864,1.000,1.000,3,4,9.8,891,830,61,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,Patch passes the bug-revealing tests and is highly aligned with the human patch.,kept_previous_verdict,confirmed_bug_fix
single,pytorch_single_full_0139___init___cd5452aacee0,cd5452aacee0f503c70239ea88d163162ce6c433,3a355c1891f2edde0e7ee9d9737e96fa851fa325,API,gpt,swe,tool-call-known-location,main,gpt_swe_main_swe_openai_gpt4o_toolcall_10000_remaining_from11,torch/cuda/__init__.py,test/test_torch.py::test_bf16_supported_on_cpu,data/single_func_180/patches/pytorch_single_full_0139___init___cd5452aacee0/gpt__swe__main__tool-call-known-location.diff,pass,success,high,high_similarity_to_human_patch,simple_constant_return,torch/cuda/__init__.py,torch/cuda/__init__.py,0.333,0.864,1.000,1.000,3,4,9.221,876,820,56,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,Patch passes the bug-revealing tests and is highly aligned with the human patch.,kept_previous_verdict,confirmed_bug_fix
single,pytorch_single_full_0142_graph_9e0ee152e5c2,9e0ee152e5c2178e825a8559dd2c9d98c8a16c39,b4fe3c159dc065a4db562bd3e2ef2f84e9fe0942,API,deepseek,agentless,search-replace-known-location,main,deepseek_agentless_main_known_location_direct_v4_pro_searchreplace_3000,torch/autograd/graph.py,test/test_autograd.py::test_inplace_foreach,data/single_func_180/patches/pytorch_single_full_0142_graph_9e0ee152e5c2/deepseek__agentless__main__search-replace-known-location.diff,pass,success,medium,passes_tests_and_modifies_same_source_region_without_overfit_signals,,torch/autograd/graph.py,torch/autograd/graph.py,0.476,0.024,0.833,0.902,44,56,16.689,3531,1153,2378,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,"Patch passes the bug-revealing tests, modifies the relevant production source, and has no blocking overfit signal.",kept_previous_verdict,confirmed_bug_fix
single,pytorch_single_full_0142_graph_9e0ee152e5c2,9e0ee152e5c2178e825a8559dd2c9d98c8a16c39,b4fe3c159dc065a4db562bd3e2ef2f84e9fe0942,API,deepseek,aider,search-replace-known-location,no_patch_retry_fill,deepseek_aider_no_patch_retry_fill_aider_repair_only_v4pro_searchreplace_short_10000_retry_nopatch,torch/autograd/graph.py,test/test_autograd.py::test_inplace_foreach,data/single_func_180/patches/pytorch_single_full_0142_graph_9e0ee152e5c2/deepseek__aider__no_patch_retry_fill__search-replace-known-location.diff,pass,success,medium,passes_tests_and_modifies_same_source_region_without_overfit_signals,,torch/autograd/graph.py,torch/autograd/graph.py,0.321,0.561,0.917,0.927,51,56,11.568,5559,1015,4544,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,"Patch passes the bug-revealing tests, modifies the relevant production source, and has no blocking overfit signal.",kept_previous_verdict,confirmed_bug_fix
